last_name_first_name,player_id,year,player_age,ab,pa,hit,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,babip,b_gnd_into_dp,b_hit_ground,b_out_ground,xba,barrel_batted_rate,hard_hit_percent,pull_percent,opposite_percent,groundballs_percent,flyballs_percent,linedrives_percent,gb_babip,straightaway_percent,shift_allowed
"Hayes, Ke'Bryan",663647,2023,26,494,525,134,0.271,0.453,0.309,0.762,0.315,11,50,115,0.265,7.4,48.3,27,31.3,42,26.2,24.9,0.30303030303030304,41.7,Shift Banned
"Tucker, Kyle",663656,2023,26,574,674,163,0.284,0.517,0.369,0.886,0.289,11,49,141,0.287,10.6,45.9,44.1,23.2,38.6,32.7,24.2,0.2578947368421053,32.7,Shift Banned
"India, Jonathan",663697,2023,26,454,529,111,0.244,0.407,0.338,0.745,0.281,13,34,105,0.248,7.7,38.6,41.5,27.3,39.5,29.3,24.7,0.2446043165467626,31.2,Shift Banned
"Raleigh, Cal",663728,2023,26,513,569,119,0.232,0.456,0.306,0.762,0.273,6,28,85,0.229,12.7,41,50.8,19.9,31.7,35.1,22.2,0.24778761061946902,29.300000000000004,Shift Banned
"Fortes, Nick",663743,2023,26,294,323,60,0.204,0.299,0.263,0.562,0.234,12,25,86,0.208,3.8,35,40.8,22.5,46.3,25,17.9,0.22522522522522523,36.7,Shift Banned
"Grisham, Trent",663757,2023,26,469,555,93,0.198,0.352,0.315,0.667,0.264,7,22,100,0.211,11.9,40,43.8,22.5,38.1,28.1,23.8,0.18032786885245902,33.7,Shift Banned
"Vierling, Matt",663837,2023,26,479,530,125,0.261,0.388,0.329,0.717,0.321,8,53,128,0.263,4.7,42.8,32,33.6,49.1,20.3,23.8,0.292817679558011,34.4,Shift Banned
"Stephenson, Tyler",663886,2023,26,465,517,113,0.243,0.378,0.317,0.695,0.314,16,36,126,0.24,7.6,43.5,36.6,27.8,48.9,23.3,24.5,0.2222222222222222,35.599999999999994,Shift Banned
"Lowe, Nathaniel",663993,2023,27,623,724,163,0.262,0.414,0.36,0.774,0.329,22,52,170,0.259,6.5,41.6,28.4,29.7,48.2,20.2,26.7,0.23423423423423423,41.89999999999999,Shift Banned
"Happ, Ian",664023,2023,28,580,691,144,0.248,0.431,0.36,0.791,0.299,12,49,132,0.249,9,39,37.2,26.1,41.8,25.6,25.6,0.27071823204419887,36.699999999999996,Shift Banned
"France, Ty",664034,2023,28,587,665,147,0.25,0.366,0.337,0.703,0.294,25,45,152,0.264,6.8,38.6,39.7,21.7,41.8,23.1,26.5,0.22842639593908629,38.599999999999994,Shift Banned
"Lowe, Brandon",664040,2023,28,377,436,87,0.231,0.443,0.328,0.771,0.275,8,30,78,0.229,10.7,47.5,47.1,14.9,41.4,30.7,20.3,0.2777777777777778,38,Shift Banned
"Bader, Harrison",664056,2023,29,319,344,74,0.232,0.348,0.274,0.622,0.261,7,25,73,0.23,5.3,31.7,38.5,24.2,37,30.9,21.5,0.25510204081632654,37.3,Shift Banned
"Straw, Myles",664702,2023,28,462,518,110,0.238,0.297,0.301,0.598,0.295,10,52,131,0.239,0.5,23.3,23.9,35.8,48.5,20.7,25.5,0.28415300546448086,40.3,Shift Banned
"Isbel, Kyle",664728,2023,26,292,313,70,0.24,0.38,0.282,0.662,0.283,5,29,71,0.243,5.5,39.8,36.9,23.7,42.4,26.3,21.6,0.29,39.400000000000006,Shift Banned
"Bohm, Alec",664761,2023,26,558,611,153,0.274,0.437,0.327,0.764,0.296,23,47,153,0.286,5.7,41.7,28.3,29.6,42.6,23.8,28.5,0.235,42.1,Shift Banned
"Wade Jr., LaMonte",664774,2023,29,429,519,110,0.256,0.417,0.373,0.79,0.29,4,34,101,0.258,9.1,39.8,43,26.3,39.5,28.7,23.7,0.2518518518518518,30.7,Shift Banned
"Brown, Seth",664913,2023,30,343,378,76,0.222,0.405,0.286,0.691,0.27,6,20,71,0.232,12.2,46.5,42.9,21.6,37.1,34.7,20.4,0.21978021978021978,35.5,Shift Banned
"McCarthy, Jake",664983,2023,25,276,312,67,0.243,0.326,0.318,0.644,0.305,4,30,89,0.241,2.3,23.7,40.2,29.7,54.3,19.2,21,0.25210084033613445,30.099999999999998,Shift Banned
"Peña, Jeremy",665161,2023,25,577,634,152,0.263,0.381,0.324,0.705,0.323,11,66,179,0.261,4,35.8,41.8,22.7,54.4,18.9,22.9,0.2693877551020408,35.5,Shift Banned
"Tatis Jr., Fernando",665487,2023,24,575,635,148,0.257,0.449,0.322,0.771,0.299,17,58,151,0.276,11,49.3,39.5,17.8,47.7,25.1,21.2,0.27751196172248804,42.7,Shift Banned
"Guerrero Jr., Vladimir",665489,2023,24,602,682,159,0.264,0.444,0.345,0.789,0.277,23,51,178,0.295,11.1,49.2,38.3,21.7,45.3,21.7,26.1,0.22270742358078602,40,Shift Banned
"Soto, Juan",665742,2023,24,568,708,156,0.275,0.519,0.41,0.929,0.296,18,60,171,0.279,13.1,55.3,35.5,21.3,51.9,25.2,18.9,0.2597402597402597,43.2,Shift Banned
"Taveras, Leody",665750,2023,24,511,554,136,0.266,0.421,0.312,0.733,0.318,3,50,134,0.266,7.2,43.1,28.7,29.2,45.9,22.7,26.4,0.2717391304347826,42.099999999999994,Shift Banned
"Cabrera, Oswaldo",665828,2023,24,298,330,63,0.211,0.299,0.275,0.574,0.26,6,26,86,0.208,3.5,32.5,35.9,28.1,48.5,26.4,16,0.23214285714285715,35.99999999999999,Shift Banned
"Chisholm Jr., Jazz",665862,2023,25,352,383,88,0.25,0.457,0.304,0.761,0.318,4,32,87,0.22,12.2,41.8,41.4,22.8,50.2,27.8,16.9,0.2689075630252101,35.8,Shift Banned
"Ruiz, Esteury",665923,2023,24,449,497,114,0.254,0.345,0.309,0.654,0.315,7,47,133,0.234,2.5,20,38,28.2,50.7,20.3,21.4,0.2611111111111111,33.8,Shift Banned
"Giménez, Andrés",665926,2023,24,557,616,140,0.251,0.399,0.314,0.713,0.289,10,50,161,0.241,5.6,27,40,23.9,46.7,22.1,21.9,0.23696682464454977,36.1,Shift Banned
"Jones, Nolan",666134,2023,25,367,424,109,0.297,0.542,0.389,0.931,0.401,1,38,68,0.246,15.8,41.3,34.7,32.2,43.8,29.3,23.1,0.3584905660377358,33.099999999999994,Shift Banned
"Kirilloff, Alex",666135,2023,25,281,319,76,0.27,0.445,0.348,0.793,0.337,2,18,62,0.258,7.4,37.7,32.8,29.9,39.2,26.5,31.9,0.225,37.300000000000004,Shift Banned
"Lowe, Josh",666139,2023,25,466,501,136,0.292,0.5,0.335,0.835,0.357,6,39,96,0.27,11,39.7,30.4,27.8,39.1,29.3,25.5,0.28888888888888886,41.8,Shift Banned
"Moniak, Mickey",666160,2023,25,311,323,87,0.28,0.495,0.307,0.802,0.397,4,21,43,0.244,12.9,39.2,45.5,20.2,32.3,31.3,28.3,0.328125,34.3,Shift Banned
"Sabol, Blake",666165,2023,25,310,344,73,0.235,0.394,0.301,0.695,0.33,4,30,60,0.196,11.2,38.6,36,27.9,45.7,28.9,17.8,0.3333333333333333,36.1,Shift Banned
"Benson, Will",666181,2023,25,287,329,79,0.275,0.498,0.365,0.863,0.391,3,21,50,0.226,10.3,42.2,38.4,18.4,38.4,28.1,27,0.29577464788732394,43.2,Shift Banned
"Bichette, Bo",666182,2023,25,571,601,175,0.306,0.475,0.339,0.814,0.355,14,53,159,0.301,9.7,44.9,25.8,40.5,46.4,18.8,30.9,0.25,33.7,Shift Banned
"Julien, Edouard",666397,2023,24,338,408,89,0.263,0.459,0.381,0.84,0.371,8,22,85,0.228,13.1,44.9,40.2,28.5,50,22.4,26.6,0.205607476635514,31.299999999999997,Shift Banned
"Morel, Christopher",666624,2023,24,388,429,96,0.247,0.508,0.313,0.821,0.303,7,28,82,0.239,16,50,51.6,15.5,42.6,29.5,20.5,0.2545454545454545,32.9,Shift Banned
"García, Adolis",666969,2023,30,555,632,136,0.245,0.508,0.328,0.836,0.28,12,35,111,0.245,16.1,49.7,39.6,24.9,37.8,36,20.5,0.23972602739726026,35.5,Shift Banned
"Gurriel Jr., Lourdes",666971,2023,29,551,592,144,0.261,0.463,0.309,0.772,0.282,20,38,157,0.259,8.4,46,39.1,26.7,43.3,24.4,26.7,0.19487179487179487,34.2,Shift Banned
"Julks, Corey",667452,2023,27,298,323,73,0.245,0.352,0.297,0.649,0.306,6,31,52,0.245,4.9,36,37.8,24.9,36.9,23.6,30.7,0.37349397590361444,37.300000000000004,Shift Banned
"Rooker, Brent",667670,2023,28,463,526,114,0.246,0.488,0.329,0.817,0.317,11,24,74,0.233,15.6,49.5,35.3,24.7,33.2,36.9,24.7,0.24489795918367346,40,Shift Banned
"Arozarena, Randy",668227,2023,28,551,654,140,0.254,0.425,0.364,0.789,0.31,10,56,117,0.234,12.3,48.4,33.8,22.8,43.3,25.3,23.3,0.3236994219653179,43.400000000000006,Shift Banned
"Pratto, Nick",668472,2023,24,306,345,71,0.232,0.353,0.307,0.66,0.388,3,14,49,0.205,8.1,41.9,37.2,23.8,36.6,24.4,30.8,0.2222222222222222,39,Shift Banned
"Rogers, Jake",668670,2023,28,331,365,73,0.221,0.444,0.286,0.73,0.268,6,13,66,0.224,12.1,45.6,41.7,22.7,36.6,32.4,24.1,0.16455696202531644,35.599999999999994,Shift Banned
"Bleday, JJ",668709,2023,25,256,303,50,0.195,0.355,0.31,0.665,0.226,3,18,64,0.2,6.5,35.3,46,22.5,43.9,29.9,17.6,0.21951219512195122,31.5,Shift Banned
"Steer, Spencer",668715,2023,25,582,665,158,0.271,0.464,0.356,0.82,0.318,9,45,125,0.248,6.8,37.1,40.5,25.7,38,27.5,24.6,0.2647058823529412,33.8,Shift Banned
"Baddoo, Akil",668731,2023,24,312,357,68,0.218,0.372,0.31,0.682,0.268,4,26,80,0.216,6.3,36.8,37.2,28.8,46.9,26.5,19.5,0.24528301886792453,34,Shift Banned
"Reynolds, Bryan",668804,2023,28,574,640,151,0.263,0.46,0.33,0.79,0.304,13,43,152,0.275,11.1,47.3,37.8,27.4,44.1,28.7,24,0.2205128205128205,34.800000000000004,Shift Banned
"Turang, Brice",668930,2023,23,404,448,88,0.218,0.3,0.285,0.585,0.268,9,34,100,0.222,2.9,27,27.6,32.1,42.5,25.1,24.1,0.2537313432835821,40.300000000000004,Shift Banned
"Rutschman, Adley",668939,2023,25,588,687,163,0.277,0.435,0.374,0.809,0.303,14,50,161,0.289,7.5,38.6,37.2,31.5,42.9,26,26.4,0.23696682464454977,31.299999999999997,Shift Banned
"Rojas, Josh",668942,2023,29,314,350,77,0.245,0.338,0.303,0.641,0.313,3,24,76,0.228,3.8,28.9,42.3,25.9,41.8,28.5,26.4,0.24,31.800000000000004,Shift Banned
"Melendez, MJ",669004,2023,24,533,602,125,0.235,0.398,0.316,0.714,0.311,4,43,87,0.231,11.4,49.6,42,21,35.4,34.6,25.3,0.33076923076923076,37,Shift Banned
"Marsh, Brandon",669016,2023,25,404,472,112,0.277,0.458,0.372,0.83,0.397,4,43,78,0.229,9.1,48.7,37.4,30.9,45.7,26.8,24.9,0.35537190082644626,31.700000000000003,Shift Banned
"Langeliers, Shea",669127,2023,25,448,490,92,0.205,0.413,0.268,0.681,0.246,10,26,87,0.208,13.3,44.5,43.8,25.6,36.7,31.2,17.5,0.23008849557522124,30.6,Shift Banned
"Murphy, Sean",669221,2023,28,370,438,93,0.251,0.478,0.365,0.843,0.286,18,27,86,0.267,16.1,45.8,48,16.8,41.4,27.8,26,0.23893805309734514,35.2,Shift Banned
"Senzel, Nick",669222,2023,28,301,330,71,0.236,0.399,0.297,0.696,0.269,9,21,76,0.244,4.8,34.1,45,23.1,42.4,25.3,23.1,0.21649484536082475,31.9,Shift Banned
"Edman, Tommy",669242,2023,28,479,528,119,0.248,0.399,0.307,0.706,0.275,9,50,158,0.259,5,38.8,41,21.9,51.7,21.4,20.1,0.2403846153846154,37.1,Shift Banned
"Smith, Will",669257,2023,28,464,554,121,0.261,0.438,0.359,0.797,0.277,8,40,106,0.255,6.7,41.6,34.9,28.9,37.7,32.3,24,0.273972602739726,36.199999999999996,Shift Banned
"Suwinski, Jack",669261,2023,24,447,534,100,0.224,0.454,0.339,0.793,0.29,2,20,59,0.214,15.8,43.4,40.2,23.1,28.1,36.3,23.1,0.25316455696202533,36.699999999999996,Shift Banned
"Gorman, Nolan",669357,2023,23,406,464,96,0.236,0.478,0.328,0.806,0.296,5,15,59,0.231,16.6,48.5,43.1,28.1,28.5,38.5,23.8,0.20270270270270271,28.799999999999997,Shift Banned
"Burger, Jake",669394,2023,27,492,540,123,0.25,0.518,0.309,0.827,0.284,4,36,113,0.264,16.7,49.6,45.8,17.9,42.9,21.9,25.1,0.24161073825503357,36.300000000000004,Shift Banned
"Allen, Nick",669397,2023,24,303,329,67,0.221,0.287,0.263,0.55,0.253,8,37,105,0.22,1.2,26.6,27.8,30.1,54.8,18.5,19.3,0.2605633802816901,42.1,Shift Banned
"Hays, Austin",669720,2023,27,520,566,143,0.275,0.444,0.325,0.769,0.345,11,50,122,0.238,8.9,40.1,37,24.5,44.8,29.7,20.3,0.29069767441860467,38.5,Shift Banned
"Call, Alex",669743,2023,28,375,439,75,0.2,0.307,0.307,0.614,0.23,1,28,91,0.208,5.3,30.1,43,22.5,39.4,28.8,20.2,0.23529411764705882,34.5,Shift Banned
"Raley, Luke",670042,2023,28,357,406,89,0.249,0.49,0.333,0.823,0.33,2,35,66,0.222,12.9,45.7,42.7,22.4,43.5,27.6,17.2,0.3465346534653465,34.9,Shift Banned
"Alvarez, Yordan",670541,2023,26,410,496,120,0.293,0.583,0.407,0.99,0.306,7,31,85,0.292,18.1,52.2,40.4,27.3,36,35.7,22.4,0.2672413793103448,32.3,Shift Banned
"Paredes, Isaac",670623,2023,24,492,571,123,0.25,0.488,0.352,0.84,0.257,11,25,98,0.228,5.9,28.5,52.7,19.3,31.6,28.5,24.9,0.2032520325203252,27.999999999999996,Shift Banned
"Walls, Taylor",670764,2023,26,303,349,61,0.201,0.333,0.305,0.638,0.261,1,17,59,0.199,3.3,28.8,36.3,25.5,35.8,31.6,21.7,0.2236842105263158,38.2,Shift Banned
"Friedl, TJ",670770,2023,27,488,556,136,0.279,0.467,0.352,0.819,0.308,0,54,121,0.234,3.2,27.6,42.3,21,42.8,25.9,22,0.30857142857142855,36.7,Shift Banned
"Casas, Triston",671213,2023,23,429,502,113,0.263,0.49,0.367,0.857,0.317,7,25,86,0.249,13.1,46.6,40,21,36.4,31.5,25.6,0.22522522522522523,39,Shift Banned
"Waters, Drew",671221,2023,24,302,337,69,0.228,0.377,0.3,0.677,0.321,4,13,55,0.23,10.1,35.9,40.4,24.2,34.3,34.8,26.3,0.19117647058823528,35.400000000000006,Shift Banned
"García Jr., Luis",671277,2023,23,447,482,119,0.266,0.385,0.304,0.689,0.286,10,42,169,0.259,5.8,36.5,32.2,27.1,53.4,18.2,25.1,0.1990521327014218,40.699999999999996,Shift Banned
"Harris II, Michael",671739,2023,22,505,539,148,0.293,0.477,0.331,0.808,0.334,8,62,134,0.298,10,48.5,33.3,27.9,48,17.4,28.2,0.3163265306122449,38.800000000000004,Shift Banned
"Bailey, Patrick",672275,2023,24,326,353,76,0.233,0.359,0.285,0.644,0.314,8,21,79,0.244,10,38.4,41,25.3,43.7,25.8,26.2,0.21,33.7,Shift Banned
"Kelenic, Jarred",672284,2023,23,372,416,94,0.253,0.419,0.327,0.746,0.359,6,26,80,0.26,9.5,45.5,38.4,24.8,43.8,24.4,29.8,0.24528301886792453,36.8,Shift Banned
"Arias, Gabriel",672356,2023,23,315,345,66,0.21,0.352,0.275,0.627,0.29,9,24,83,0.227,9.9,46.3,33,29.6,52.7,20.7,22.7,0.22429906542056074,37.4,Shift Banned
"Kirk, Alejandro",672386,2023,24,372,422,93,0.25,0.358,0.334,0.692,0.265,21,36,130,0.252,5.2,38.3,27.1,27.1,50.5,21.9,23.1,0.21686746987951808,45.800000000000004,Shift Banned
"Moreno, Gabriel",672515,2023,23,341,380,97,0.284,0.408,0.339,0.747,0.338,17,41,110,0.264,4.8,41.8,29.3,26.4,55.3,16.5,26,0.271523178807947,44.300000000000004,Shift Banned
"Garcia, Maikel",672580,2023,23,464,515,126,0.272,0.358,0.323,0.681,0.344,9,52,122,0.27,3.9,50.6,29.4,27.8,48.3,18.3,29.2,0.2988505747126437,42.8,Shift Banned
"Perdomo, Geraldo",672695,2023,23,407,495,100,0.246,0.359,0.353,0.712,0.295,2,35,105,0.203,0.9,19.5,40.7,24.8,41.3,27.1,23.3,0.25,34.5,Shift Banned
"Diaz, Yainer",673237,2023,24,355,377,100,0.282,0.538,0.308,0.846,0.292,12,27,100,0.28,12.2,43.9,39.4,25.1,44.3,29.6,22.6,0.2125984251968504,35.5,Shift Banned
"Robert Jr., Luis",673357,2023,25,546,595,144,0.264,0.542,0.315,0.857,0.314,10,36,101,0.256,15.5,42.3,45.2,23.9,36.4,30.3,24.7,0.26277372262773724,30.9,Shift Banned
"Kim, Ha-Seong",673490,2023,27,538,626,140,0.26,0.398,0.351,0.749,0.306,7,45,130,0.242,4.3,26.7,42,20.8,41.3,25.2,24.3,0.2571428571428571,37.2,Shift Banned
"Suzuki, Seiya",673548,2023,28,515,583,147,0.285,0.485,0.357,0.842,0.341,8,52,119,0.278,10.5,48,37,21.7,43.6,24,28.6,0.30409356725146197,41.3,Shift Banned
"Jung, Josh",673962,2023,25,478,515,127,0.266,0.467,0.315,0.782,0.34,7,38,85,0.254,11.9,47.4,36.8,24,37.4,29.5,29.5,0.3089430894308943,39.2,Shift Banned
"Noda, Ryan",676116,2023,27,406,495,93,0.229,0.406,0.364,0.77,0.347,4,25,68,0.209,13,45,44.5,23.5,39.1,30.3,26.1,0.26881720430107525,32,Shift Banned
"Burleson, Alec",676475,2023,24,315,347,77,0.244,0.39,0.3,0.69,0.261,13,27,92,0.272,5.9,41,37.4,27.5,43.6,24.2,27.5,0.226890756302521,35.1,Shift Banned
"Meyers, Jake",676694,2023,27,309,341,70,0.227,0.382,0.296,0.678,0.283,2,24,69,0.211,6.3,27.9,40.1,27.5,41.9,30.6,21.2,0.25806451612903225,32.4,Shift Banned
"McCormick, Chas",676801,2023,28,403,457,110,0.273,0.489,0.353,0.842,0.331,3,33,89,0.241,11.1,38.8,42.2,24.6,42.2,31.1,22.5,0.27049180327868855,33.199999999999996,Shift Banned
"Franco, Wander",677551,2023,22,442,491,124,0.281,0.475,0.344,0.819,0.297,18,36,144,0.296,7.7,43,35.8,24.9,47.7,23.9,24.7,0.2,39.300000000000004,Shift Banned
"Rodríguez, Julio",677594,2023,22,654,714,180,0.275,0.485,0.333,0.818,0.33,14,69,160,0.263,11.9,52,39.5,23.9,47.6,24.5,23.3,0.30131004366812225,36.6,Shift Banned
"Duran, Ezequiel",677649,2023,24,406,439,112,0.276,0.443,0.324,0.767,0.358,7,39,76,0.253,8.7,43.9,34.3,27.7,39.8,23.2,29.4,0.3391304347826087,38,Shift Banned
"Thomas, Alek",677950,2023,23,374,402,86,0.23,0.374,0.273,0.647,0.273,5,37,127,0.247,5.1,41.6,37.9,24.6,56,16.7,23.2,0.22560975609756098,37.5,Shift Banned
"Witt Jr., Bobby",677951,2023,23,641,694,177,0.276,0.495,0.319,0.814,0.295,11,56,143,0.289,11.6,45.6,35,31.6,37.6,28.4,25.9,0.2814070351758794,33.4,Shift Banned
"Bae, Ji Hwan",678225,2023,23,334,371,77,0.231,0.311,0.296,0.607,0.31,4,38,114,0.22,2,36.8,25.1,35.6,61.5,12.1,22.3,0.25,39.300000000000004,Shift Banned
"Vargas, Miguel",678246,2023,23,256,304,50,0.195,0.367,0.305,0.672,0.224,1,11,65,0.208,6,31.5,37,27,38,31.5,21.5,0.14473684210526316,36,Shift Banned
"Tovar, Ezequiel",678662,2023,21,581,615,147,0.253,0.408,0.287,0.695,0.328,10,42,139,0.243,8.1,36.2,31.2,29.3,43.1,26.4,26.2,0.23204419889502761,39.5,Shift Banned
"Torkelson, Spencer",679529,2023,23,606,684,141,0.233,0.446,0.313,0.759,0.269,15,27,122,0.245,14.2,50.9,46.1,23.2,33.9,31.6,24.5,0.18120805369127516,30.7,Shift Banned
"McLain, Matt",680574,2023,23,365,403,106,0.29,0.507,0.357,0.864,0.385,5,34,66,0.252,10.8,42.4,32.8,28.8,40,26.4,27.2,0.34,38.400000000000006,Shift Banned
"Kwan, Steven",680757,2023,25,638,718,171,0.268,0.37,0.34,0.71,0.294,9,69,197,0.281,1.1,18.8,27.7,32.8,46.7,20,28.8,0.2593984962406015,39.5,Shift Banned
"Duran, Jarren",680776,2023,26,332,362,98,0.295,0.482,0.346,0.828,0.381,3,30,72,0.266,5.3,46.3,32.8,30.7,41.8,24.6,29.1,0.29411764705882354,36.5,Shift Banned
"Jeffers, Ryan",680777,2023,26,286,335,79,0.276,0.49,0.369,0.859,0.359,6,31,50,0.23,11.6,42.7,40.7,25.6,40.7,29.1,22.1,0.38271604938271603,33.699999999999996,Shift Banned
"Gelof, Zack",680869,2023,23,270,300,72,0.267,0.504,0.337,0.841,0.331,5,19,59,0.247,11.1,41.3,42.3,19,41.3,28,27,0.24358974358974358,38.7,Shift Banned
"Miller, Owen",680911,2023,26,291,314,76,0.261,0.371,0.303,0.674,0.31,6,24,73,0.25,3.4,30.8,35,23.9,41.5,30.8,23.1,0.24742268041237114,41.1,Shift Banned
"Donovan, Brendan",680977,2023,26,327,371,93,0.284,0.422,0.365,0.787,0.311,4,34,95,0.285,5.8,40.6,39.9,30.4,46.7,22.5,25.4,0.26356589147286824,29.700000000000003,Shift Banned
"Stott, Bryson",681082,2023,25,585,640,164,0.28,0.419,0.329,0.748,0.312,10,62,172,0.265,4.7,35.2,31.4,33.2,47.4,23.1,25.3,0.26495726495726496,35.39999999999999,Shift Banned
"Carpenter, Kerry",681481,2023,25,418,459,116,0.278,0.471,0.34,0.811,0.338,5,41,96,0.254,10.3,44,44.4,23,45.1,27.6,22.7,0.29927007299270075,32.6,Shift Banned
"Outman, James",681546,2023,26,483,567,120,0.248,0.437,0.353,0.79,0.343,4,36,84,0.225,11.1,39.9,45.8,21.9,39.2,30.4,23.2,0.3,32.300000000000004,Shift Banned
"Alvarez, Francisco",682626,2023,21,382,423,80,0.209,0.437,0.284,0.721,0.222,14,20,100,0.204,12.8,45.1,38.5,20.9,44,31.9,15.8,0.16666666666666666,40.6,Shift Banned
"De La Cruz, Elly",682829,2023,21,388,427,91,0.235,0.41,0.3,0.71,0.336,6,35,101,0.238,8.6,45.9,41.1,17.5,55.3,18.3,24,0.25735294117647056,41.4,Shift Banned
"Abrams, CJ",682928,2023,22,563,614,138,0.245,0.412,0.3,0.712,0.279,7,52,150,0.243,6.9,35.9,35.9,24.2,44.8,25.1,20.6,0.25742574257425743,39.89999999999999,Shift Banned
"Greene, Riley",682985,2023,22,378,416,109,0.288,0.447,0.349,0.796,0.384,7,33,97,0.286,11.4,47.3,40.2,22.2,48.9,21.8,28.9,0.25384615384615383,37.599999999999994,Shift Banned
"Carroll, Corbin",682998,2023,22,565,645,161,0.285,0.506,0.362,0.868,0.325,7,59,145,0.264,7.6,40.9,38.4,24.7,45.3,24,23.3,0.28921568627450983,36.900000000000006,Shift Banned
"Henderson, Gunnar",683002,2023,22,560,622,143,0.255,0.489,0.325,0.814,0.306,10,50,135,0.257,11.4,52,36.6,25.2,45.8,26.5,23.3,0.2702702702702703,38.2,Shift Banned
"Volpe, Anthony",683011,2023,22,541,601,113,0.209,0.383,0.283,0.666,0.259,10,27,128,0.228,9,43,46.7,22.8,41.1,27.6,24.9,0.17419354838709677,30.499999999999996,Shift Banned
"Baty, Brett",683146,2023,23,353,389,75,0.212,0.323,0.275,0.598,0.28,8,26,99,0.235,7.7,44.3,37.4,30.5,50.4,20.3,25.2,0.208,32.1,Shift Banned
"Vaughn, Andrew",683734,2023,25,566,615,146,0.258,0.429,0.314,0.743,0.299,15,49,146,0.247,8.4,46.5,37.4,27.6,44.4,23.7,24.4,0.2512820512820513,35,Shift Banned
"Doyle, Brenton",686668,2023,25,399,431,81,0.203,0.343,0.25,0.593,0.295,9,32,94,0.197,8.7,35,40.9,26,49.6,25.6,20.5,0.25396825396825395,33.1,Shift Banned
"Massey, Michael",686681,2023,25,428,461,98,0.229,0.381,0.274,0.655,0.261,3,19,86,0.257,7.8,39.5,51.8,21.6,31.4,30.5,28.1,0.18095238095238095,26.6,Shift Banned
"Brennan, Will",686823,2023,25,432,455,115,0.266,0.356,0.299,0.655,0.296,4,44,134,0.285,2.4,29.2,33.2,25.7,47.2,17.8,28.1,0.24719101123595505,41.099999999999994,Shift Banned
"Wiemer, Joey",686894,2023,24,367,410,75,0.204,0.362,0.283,0.645,0.258,4,29,89,0.206,9.1,39.1,43.1,19.8,46.6,28.9,17.4,0.2457627118644068,37.099999999999994,Shift Banned
"Neto, Zach",687263,2023,22,289,329,65,0.225,0.377,0.308,0.685,0.272,5,18,66,0.224,8.8,40.3,42.1,25.9,38.9,32.4,23.1,0.21428571428571427,32,Shift Banned
"Walker, Jordan",691023,2023,21,420,465,116,0.276,0.445,0.342,0.787,0.331,9,48,101,0.263,7.5,42.5,39.3,23.9,46.9,22.6,25.2,0.3221476510067114,36.800000000000004,Shift Banned
"Yoshida, Masataka",807799,2023,29,537,580,155,0.289,0.445,0.338,0.783,0.316,20,57,195,0.268,6.6,40.6,35.4,29.5,55,19.4,21.4,0.2261904761904762,35.099999999999994,Shift Banned
"Blackmon, Charlie",453568,2024,37,449,499,115,0.256,0.412,0.329,0.741,0.293,4,33,102,0.246,5.3,27.2,45.6,20.3,37.1,26.9,26.1,0.24444444444444444,34.099999999999994,Shift Banned
"Solano, Donovan",456781,2024,36,283,309,81,0.286,0.417,0.343,0.76,0.346,6,29,66,0.256,3.7,37.4,30.6,25.1,43.4,25.6,26,0.30526315789473685,44.300000000000004,Shift Banned
"McCutchen, Andrew",457705,2024,37,448,515,104,0.232,0.411,0.328,0.739,0.283,9,35,97,0.219,12,36.9,39.4,19.6,41.6,29.3,20.8,0.26515151515151514,41,Shift Banned
"Turner, Justin",457759,2024,39,460,539,119,0.259,0.383,0.354,0.737,0.299,16,27,94,0.251,4.6,32.5,38.7,24.5,32.5,30.6,29.8,0.2231404958677686,36.8,Shift Banned
"Santana, Carlos",467793,2024,38,521,594,124,0.238,0.42,0.328,0.748,0.252,11,37,124,0.244,7.3,39.9,52.6,16.5,38,28.8,22.2,0.22981366459627328,30.9,Shift Banned
"Rojas, Miguel",500743,2024,35,307,337,87,0.283,0.41,0.337,0.747,0.301,8,31,106,0.276,2.5,27.8,39.4,27.1,49.5,17.3,26.4,0.22627737226277372,33.5,Shift Banned
"Pham, Tommy",502054,2024,36,440,478,109,0.248,0.368,0.305,0.673,0.307,5,33,115,0.26,7.2,42.7,33.7,28.7,44.2,22.4,27.2,0.22297297297297297,37.599999999999994,Shift Banned
"Martinez, J.D.",502110,2024,36,434,495,102,0.235,0.406,0.32,0.726,0.308,17,28,89,0.252,15,46.1,34.6,27.5,39.7,31.9,23.1,0.23931623931623933,37.900000000000006,Shift Banned
"Goldschmidt, Paul",502671,2024,36,599,654,147,0.245,0.414,0.302,0.716,0.308,20,47,140,0.252,10.8,49.6,39,26.4,43.7,26.9,23.8,0.25133689839572193,34.6,Shift Banned
"Altuve, Jose",514888,2024,34,628,682,185,0.295,0.439,0.35,0.789,0.337,15,66,153,0.261,6.5,31.2,51.3,14.1,43,25.9,25.9,0.3013698630136986,34.6,Shift Banned
"Marte, Starling",516782,2024,35,335,370,90,0.269,0.388,0.327,0.715,0.333,8,24,110,0.285,6.9,42.9,39.8,21.6,51.7,15.8,30.9,0.1791044776119403,38.6,Shift Banned
